2020-03-17 21:36:57,650 | left side is affected
2020-03-17 21:37:00,691 | Client:-- Connected to143.248.65.103:8011
2020-03-17 21:37:03,012 |    128|    80|   127|    73|    70|    89|   310|    -1|    41|    73|29.018393695827765|31.353677048997277|     0|     0|-0.459|-0.085| 0.763|  3500| 94650| 94650| 60000|     4|    -1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:03,051 |    128|    77|   125|    74|    72|    92|   300|    -1|    41|    74|28.4773225150772|31.154699852067896|     0|     0|-0.468|-0.067|  0.78|  3500| 94650| 94650| 60000|     4|    -1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:03,090 |    127|    74|   124|    75|    73|    93|   310|    -1|    41|    75|28.395705245790495|31.02551613198178|     0|     0| -0.46|-0.076| 0.772|  3500| 94650| 94650| 60000|     4|    -1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:03,131 |    125|    74|   122|    77|    74|    97|   320|    -1|    40|    77|28.50888189823302|30.884118295530858|     0|     0|-0.467|-0.055| 0.752|  3500| 94650| 94650| 60000|     4|    -1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:03,171 |    125|    75|   121|    76|    75|    99|   290|    -1|    40|    76|28.690778547362925|31.21506020016143|     0|     0|-0.455|-0.065|  0.75|  3500| 94650| 94650| 60000|     4|    -1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:03,211 |    126|    76|   123|    71|    74|   100|   300|     0|    40|    71|28.748988290449134|31.17020452234481|     0|     0|-0.484|-0.077|  0.76|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:03,251 |    128|    77|   124|    65|    72|   101|   290|     0|    39|    65|29.24972488017934|31.6347158467164|     0|     0|-0.453|-0.063| 0.761|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:03,292 |    129|    79|   125|    59|    69|   101|   290|     0|    40|    59|29.129950604707822|31.27492665135188|     0|     0|-0.471|-0.067| 0.762|  3500| 94650| 94650| 60000|     4|     0|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:03,332 |    130|    80|   124|    53|    65|   102|   260|     1|    39|    53|28.807266859232012|31.404914914819916|     0|     0|-0.472|-0.066| 0.721|  3500| 94650| 94650| 60000|     4|     1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
2020-03-17 21:37:03,373 |    131|    81|   125|    47|    62|   102|   240|     1|    39|    47|28.538999012912697|32.06961388737643|     0|     0|-0.483|-0.073| 0.766|  3500| 94650| 94650| 60000|     4|     1|     0|     7|     8|   400|   400|     5|    50|  3000|    18|    15|    16|    17|
